axis,wHoff,wJerk,rHoff,rJerk,nPeaks,T,D,Vm
1,0.121734406212133,0.135126996159308,0.978264886947477,0.973025830366691,1,0.575025300000000,0.534919855864060,0.916802366682245
1,0.422022839971199,0.382038068085807,0.649316746442518,0.664293231884570,1,0.425018700000001,0.100207117590589,0.231173570521031
1,0.360255015658924,0.248303977945592,0.765694095013465,0.809731461808301,2,0.216676200000000,0.007640928576898,0.033989722637032
1,0.378198389125674,0.191287490777712,0.841617685706950,0.913771475780536,1,0.158340300000001,0.008850988405086,0.052556111908554
1,0.342722809236573,0.260635921562766,0.757590933513402,0.794838198006440,1,0.475020899999999,0.248251050327324,0.513228100915541
1,0.371844854059958,0.241378618487133,0.716855358222319,0.775710825974444,1,0.641694900000001,0.472178030033192,0.726334660277981
1,0.326728739776600,0.206417077860269,0.790376563519454,0.839427147716410,2,0.608360100000001,0.356787423620392,0.578822149381460
1,0.214487515523870,0.085482479053596,0.945076428443282,0.975106263451124,1,0.300013199999999,0.098605053171473,0.319700573349583
1,0.277260595036184,0.078737863931598,0.913732068443702,0.983362630070047,1,0.533356800000000,0.278614060584449,0.514133581557584
1,0.297064360468835,0.237712474124056,0.808075781076970,0.825466062366412,1,0.650028600000001,0.479548334778992,0.728395859069020
1,0.206403625440946,0.162405298425281,0.919649092495295,0.922347393454307,2,0.758366700000000,0.480472724398856,0.626751400701465
2,0.261243979003303,0.263764903463831,0.856198756760825,0.842894809748042,1,0.441686100000000,0.106011751122489,0.235443767118628
2,0.142376221560493,0.132619143819237,0.972669103326091,0.962322828779374,1,0.641694900000000,0.327995874672502,0.504421184286500
2,0.326555640089774,0.184924383519178,0.799665624489570,0.863743545342165,1,0.800035200000000,0.558146266905409,0.690405460557144
2,0.668304384811734,0.470597139034541,0.077153059265354,0.186821059373206,3,1.108382100000000,0.631214665127206,0.565306369104737
2,0.620872404931725,0.425926348309303,0.175309142258623,0.312388062509484,5,0.991710300000000,0.585727660937263,0.585766695731647
2,0.730250661012312,0.553299699441883,0.065620413571923,0.147938452415760,2,0.675029700000000,0.459932380702134,0.673324085486224
2,0.668959345404539,0.563087618676125,0.234417196033258,0.285402264644510,3,0.591692700000000,0.255998273467552,0.426605755414068
2,0.225556393136232,0.106524085048666,0.929233960294554,0.959934278880739,1,0.408351300000000,0.069313062601273,0.166366456890516
2,0.569102287256613,0.397664044896894,0.332776853592756,0.458561551305517,2,0.375016500000000,0.037287589339218,0.097435010567614
2,0.595194423706441,0.509375686593836,0.389751517039560,0.433941535297888,2,0.291679500000001,0.037654541681132,0.125574731935028
2,0.199028417869075,0.160765448803245,0.928430178291032,0.925232254172665,1,0.616693800000000,0.334827410559988,0.535690317597434
2,0.284448596022589,0.130780908186689,0.884030518705175,0.931935335493271,1,0.800035200000000,0.645842683426304,0.799169918314962
2,0.276507912441790,0.160333824880825,0.857765750225198,0.903041956245786,2,0.700030800000000,0.531722562385679,0.750607029809282
2,0.427941212187447,0.271332137741221,0.608824082935046,0.700958444537942,2,0.883372200000000,0.696061831482300,0.780582649843688
2,0.937841888174672,0.766133149915285,0.019235117494163,0.000747819777347,6,1.375060500000000,0.712973009037148,0.515418109454379
2,0.469028463849837,0.296482797015935,0.529850210275107,0.648594095605477,3,0.791701500000000,0.624960860795155,0.781334416279328
2,0.581362266646661,0.423530264159556,0.291614620198246,0.398623983234222,2,1.041712499999999,0.636806480434637,0.606388028465785
2,0.378243928643050,0.294765997836358,0.698271057260089,0.735303174045699,1,0.466687200000001,0.293793310864503,0.617778591078005
2,0.412527330880346,0.256811190666290,0.705191419802823,0.764494495660791,3,0.516689400000001,0.296309447322251,0.563961879835642
2,0.246115904338814,0.150593693994766,0.903166931433217,0.923822602343086,1,0.541690500000000,0.485006421054172,0.882347801590762
2,0.289081109513061,0.184375953155175,0.846378985132933,0.879498835750214,1,0.525023100000000,0.316709072658933,0.593973650911406
2,0.172142981874916,0.146569032155518,0.948687316276744,0.952201078830119,2,0.475020899999999,0.238160041591282,0.492811025052573
3,0.703699470930788,0.587535414913024,0.188043651719428,0.243422751704601,2,0.758366700000000,0.307752993690680,0.401185405828967
3,0.138213127202180,0.082588736660700,0.989403362105680,0.985020567373368,1,0.533356800000000,0.449198035633501,0.829304633225956
3,0.497153443337656,0.333694673474582,0.457281097530690,0.569439305890147,2,0.725031900000000,0.422985735220490,0.577095315579593
3,0.225782075767785,0.053862446646385,0.954243858647339,0.989267918821471,2,0.525023100000000,0.259852684697510,0.487220382662656
3,0.340471644672143,0.209241259708571,0.767745669565039,0.830536364368097,2,0.600026400000000,0.458703814727378,0.754290999340374
3,0.235870287307978,0.063084561793042,0.941336193056339,0.984958848141309,1,0.541690500000000,0.603751834732963,1.097599639536324
3,0.256943026510443,0.078748874847993,0.925265719552944,0.978964671833243,1,0.325014300000000,0.214513158048174,0.643889572764814
3,0.285676211517860,0.116139031494339,0.887691335131679,0.951537655780690,1,0.366682800000000,0.229892301283402,0.612884119567329
3,0.129388451865105,0.090905621477308,0.989357398522893,0.985071246075654,1,0.375016500000000,0.306268091434668,0.798285804976404
3,0.281961804997937,0.166488379809132,0.872567530669096,0.904583335771379,1,0.408351300000000,0.247534971370852,0.593650109274128
3,0.342614624747232,0.150798048288811,0.843546634474536,0.931272972866898,2,0.641694900000000,0.447652977472225,0.688478624745042
3,0.410556969855976,0.217929050251553,0.697406048953243,0.826935235422187,4,0.700030800000000,0.579314551215518,0.817553331921084
3,0.357817931710696,0.228996952724753,0.741390442504274,0.797633642375272,2,0.550024200000000,0.282984778840682,0.506811883249987
3,0.766158846956315,0.618046345411220,0.045033008940445,0.084839973054960,5,0.833370000000000,0.269805332366360,0.320571406777726
3,0.435003155355271,0.272217882857006,0.596860914539414,0.700992165592606,4,0.833370000000000,0.485045088165259,0.576066621688134
3,0.321951352628388,0.208587606852236,0.821155572572240,0.853142359648502,1,0.366682800000000,0.194630515805880,0.520001925940719
3,0.221471016170440,0.051805644625540,0.955543152152570,0.990072841983706,1,0.408351300000001,0.277123893429757,0.665256800482834
3,0.159896693797943,0.055488164493107,0.981992407788129,0.993844012192379,1,0.575025300000000,0.431532827726957,0.739645977929102
3,0.266860556838854,0.106334229065009,0.909320734299330,0.957079329154544,3,0.566691599999999,0.247935887287696,0.431236357664833
3,0.237400999674060,0.107988512972193,0.911751461458517,0.958012414510526,1,0.516689400000001,0.382075280547674,0.727154011985142
3,0.200892598080907,0.027664739230984,0.971034798454117,0.996995156246404,1,0.525023100000000,0.503333291470986,0.943722871131963
3,0.207970370885874,0.075995878978528,0.953905966102079,0.978279000466976,1,0.483354600000000,0.413312723297095,0.840116698013114
3,0.416925112669246,0.365597107915361,0.640111476271244,0.651891310708226,1,0.441686100000000,0.212309814191061,0.471734612875567
3,0.187195866851428,0.239742639038920,0.924076351045996,0.889107918211407,1,0.516689399999999,0.211585014316532,0.402823714659454
3,0.625215930414036,0.425404749890173,0.167034679223735,0.303694336481755,4,0.975042900000000,0.512465345688240,0.521231635390916
3,0.168244109155031,0.088136422586146,0.967469437760679,0.981126877024149,1,0.358349100000002,0.135251542056279,0.368881498645387
3,0.531354908894065,0.430572561566166,0.488070937100264,0.549500918108403,2,0.191675099999999,0.020249825769002,0.101507311936773
3,0.171501507147615,0.144170123125940,0.949130691276667,0.953126222709199,1,0.541690500000000,0.373953945244856,0.680115831531444
3,0.263199776113133,0.243085778716553,0.857213021830847,0.837877311087130,1,0.650028599999999,0.327974692833286,0.498317243213160
1,0.278742252603962,0.116444721915917,0.895638199594597,0.950297757808495,1,0.450019800000000,0.193007924999757,0.421258144855650
1,0.558840818151501,0.457013271955839,0.398664873652943,0.455367303284577,1,0.341681700000000,0.030619472427077,0.087488315590652
1,0.329030374979208,0.173953742290617,0.799542341605772,0.883179232955416,2,0.483354600000000,0.038133820006205,0.077543283296794
1,0.293855555045902,0.217458066622953,0.816702787306499,0.850094037034755,1,0.608360100000000,0.149375794600206,0.242173592562800
1,0.498806706867537,0.390939463657724,0.476863409398046,0.535761065491247,1,0.558357900000000,0.144244948977573,0.254518557825840
1,0.406978094578612,0.213877885854580,0.705131745278692,0.835850492277105,2,0.775034100000000,0.419730677196855,0.535894574082327
1,0.188724713429590,0.036638952901859,0.970882950707433,0.995991560740254,1,0.750033000000001,0.474716682046386,0.626130535246544
1,0.291369190926334,0.096586982080459,0.895885978467689,0.971720122223670,2,0.700030800000000,0.278936092729774,0.393817378263967
1,0.361211940140087,0.369964076275381,0.757792905696523,0.743914755452487,1,0.350015400000000,0.043748707151326,0.122245474421647
1,0.647966055426014,0.550341958322765,0.376554488977228,0.417577047384683,1,0.191675100000000,0.006310787619857,0.031457385555696
1,0.585744993607881,0.412298446067632,0.335952081286601,0.447173973354124,2,0.358349100000000,0.019805374721328,0.053961024124647
1,0.523582230759614,0.506411373301695,0.568037021974297,0.560438867868600,1,0.250011000000000,0.015171924888233,0.059044786950279
1,0.275354771325405,0.229826615909025,0.869123010830966,0.865220070171464,1,0.225009900000001,0.019513152577372,0.083761570117718
1,0.289971981172984,0.118336309992412,0.895677048812195,0.951765813416786,1,0.491688300000000,0.057263457689596,0.114513637830132
1,0.933238791737086,0.807511337342636,0.021165286987632,0.044980692983457,3,0.816702600000000,0.033823387762358,0.041006658773024
1,0.329814688898754,0.161186171522593,0.862865735432787,0.918508621194097,2,0.325014300000001,0.007226939500208,0.021612755274587
1,0.637988213285899,0.540298683088402,0.287438127591359,0.340959255014732,2,0.775034099999999,0.253938159493954,0.324200623828404
1,0.329897569160017,0.207002437726748,0.821001816212782,0.825488630370738,5,1.308390900000001,0.413674957915805,0.314204222420255
1,0.582264842444476,0.489569572823552,0.346627942502684,0.390043098443771,4,1.275056100000000,0.281655965668207,0.219473289190286
1,0.291825347870215,0.167897441950794,0.842817767753074,0.887559082073434,2,1.100048400000000,0.312616163843863,0.282001485588913
1,0.538308934222276,0.408648273901464,0.382852948253683,0.441465212710800,5,1.341725700000000,0.380647693665291,0.281889668505822
1,0.285784268272437,0.145759883217273,0.864299435782712,0.916095205118051,1,0.825036300000001,0.370454653029026,0.444466854196762
1,0.188491924664963,0.095417017791204,0.967343643072769,0.967047250362589,1,0.825036299999999,0.253294472394108,0.303908072360366
1,0.415952222360988,0.282000166159469,0.660255898476655,0.719379164216639,2,0.350015400000002,0.032198055394410,0.089813302298767
1,0.598222810461188,0.505533790459632,0.396422332064743,0.440414267858542,1,0.183341400000000,0.004686243764749,0.024199984004915
2,0.291848428350391,0.246172653846494,0.841203042865593,0.835162723275285,1,0.233343600000000,0.013808259905349,0.057299587006777
2,0.551408168528266,0.357674917624945,0.356970813004308,0.509523850427404,3,0.658362300000000,0.143545072666002,0.215166009778821
2,0.280311243110546,0.098023181606181,0.904538980717715,0.967002770117867,1,0.550024200000000,0.261618831444402,0.468318119319999
2,0.336778598310663,0.139819486295342,0.853220859753681,0.942394306419948,2,0.683363400000000,0.330704646739498,0.477920851270300
2,0.177826850455861,0.072158702650078,0.977519902694453,0.982879521374262,1,0.566691600000000,0.224271154329693,0.390108115937022
2,0.255206361763671,0.201160408967362,0.876371824933405,0.880687410314815,1,0.383350200000000,0.046089991629581,0.117626869548241
2,0.650850246185161,0.452475167885062,0.253101095583394,0.408633535749333,2,0.166674000000000,0.004678343267212,0.026770954523102
2,0.405453796774821,0.320515316322994,0.651467162542397,0.689083649734400,1,0.475020900000000,0.033230026552057,0.068772912807973
2,0.864429413929615,0.674115432733913,0.003116113941629,0.009481588289482,4,0.433352400000000,0.017621463841476,0.039893317328450
2,0.404216851580468,0.275601491398514,0.666133702610346,0.727736472829970,1,0.341681700000000,0.015869107995565,0.045422295592485
2,0.261575260927740,0.257640423435862,0.874771687615425,0.833649093859180,2,0.325014300000000,0.014276919636130,0.042672599073160
2,0.177877544211293,0.040904722107458,0.970884109045507,0.997364795919685,1,0.408351300000001,0.153541345690485,0.368402850026551
2,0.504194170950613,0.313371636420356,0.490145878006043,0.639389011960333,2,0.350015399999999,0.020545954340849,0.057329334105251
2,0.810658574319457,0.655300479636794,0.024189312521748,0.059718030855598,2,0.375016500000000,0.022244795348780,0.058193371695994
2,0.343438313205324,0.271405569782933,0.739561586143852,0.777255163093670,1,0.708364500000000,0.310986712176102,0.433930439175099
2,0.949687682476497,0.861123545377880,0.070271463289800,0.094861076988742,3,0.958375500000000,0.187982047174450,0.194390013175465
2,0.621804597349835,0.507436100921865,0.343377471288387,0.401805279175023,1,0.208342500000001,0.010050801839792,0.046340504130395
2,0.971187820484634,0.783609625004418,0.000285136663539,0.023188804889073,2,0.308346900000000,0.007798154687105,0.024548612098800
2,0.637268499607493,0.613696745825420,0.442316573801170,0.445822684212826,1,0.316680600000000,0.013532293453637,0.041669240454826
2,0.170267020321799,0.245744488056910,0.945212072265112,0.905671730841854,1,0.175007700000000,0.004174909789281,0.022762097551155
2,0.139141330814383,0.119682389091603,0.986243733296213,0.971939360089215,1,0.191675100000001,0.004096453161559,0.020389991103104
2,0.529847140316888,0.347285344168131,0.476858721808309,0.574369188206413,3,0.500022000000000,0.017371109190292,0.034194357005825
2,0.595766570599362,0.453965037948885,0.457843452236024,0.505904124399297,2,0.266678400000000,0.004609578674395,0.016869964524798
2,0.273098390181397,0.236784210497036,0.899874047302327,0.870888158674726,1,0.125005500000000,0.003841334804340,0.028680873642871
2,0.418230086222121,0.374876563331952,0.635839352855719,0.642806854097584,3,0.641694899999999,0.170492938411894,0.262379938663797
2,0.301904416750659,0.187274093607158,0.827373173076136,0.861167861535229,4,1.158384300000002,0.339705003701046,0.291146217794374
2,0.249390016008300,0.241449320463708,0.866591753794790,0.867838473248890,2,0.425018700000001,0.025774631136207,0.059504375437539
2,0.339998000538257,0.265845349339208,0.739329089839377,0.766414149639236,4,1.350059399999999,0.381141191288378,0.280579200654702
2,0.491402904990074,0.395256821458948,0.492147489490270,0.544197607513905,1,0.641694900000001,0.112616986001821,0.173233039842020
2,0.823389358547435,0.647818604294324,0.025157830569031,0.081558998207067,2,0.616693800000000,0.025663644297010,0.041022342188712
3,0.642065736827951,0.555171013712293,0.392582599988930,0.447875232666865,1,0.233343600000000,0.010159936391542,0.041904590560337
3,0.975498596891930,0.774360343912592,0.013296361617750,0.000013974918923,3,0.358349100000000,0.012151790124702,0.033007909653521
3,0.280155127976087,0.163484001733191,0.864558054782523,0.903783293838969,1,0.408351300000000,0.157231350563301,0.377414890093332
3,0.312401949766215,0.163698159624323,0.838025325577928,0.897087225539777,1,0.491688300000000,0.208051303414880,0.416230408312530
3,0.298965360042792,0.202904878558658,0.844756014790888,0.863384639971734,1,0.241677300000000,0.026983688284443,0.107971481680037
3,0.272074225870723,0.127762141414507,0.888443600567999,0.935927609332614,1,0.558357900000000,0.147758995345276,0.260867069910686
3,0.448807501445154,0.316715334513008,0.557774608668547,0.634124739673791,3,0.858371100000000,0.227586849353360,0.262563170108249
3,0.363939722057437,0.190288250664864,0.750118887604917,0.857031782987682,2,0.708364500000000,0.205126697233717,0.286172369773861
3,0.224826433379259,0.159023679360298,0.906105393506360,0.922091251886542,1,0.658362300000000,0.340690998484372,0.510908390251145
3,0.191138920303821,0.097845429565470,0.959046796982932,0.970317084104954,1,0.491688300000000,0.187547237003383,0.375226235875124
3,0.272639721988023,0.162104637697434,0.879817733780621,0.916430868699124,1,0.200008800000000,0.014516049588805,0.069716524425266
3,0.414907787444892,0.343024312251368,0.682368366301664,0.706768920896842,1,0.141672900000001,0.008401446670722,0.054947892472608
3,0.298142505428263,0.157441281024937,0.862444105090632,0.912020654454606,1,0.391683899999999,0.156854962998455,0.391848919653376
3,0.247182172153000,0.217767004755402,0.876543878194923,0.874342630490263,1,0.475020900000001,0.199599531557355,0.412825415617302
3,0.370746629552383,0.235922003918298,0.765256342516304,0.813561596754760,1,0.225009900000000,0.010170796749747,0.043561688277991
3,0.470870495286442,0.361356328061872,0.563170600274444,0.623438406347069,1,0.225009900000000,0.023095104398402,0.099193516999850
3,0.397678743743331,0.296995238191959,0.661478655170039,0.717466552980225,1,0.533356800000000,0.200982847185893,0.370968479221642
3,0.817887029333488,0.605600990394605,0.008382185763539,0.067196345401782,2,0.358349100000001,0.008783907023556,0.024058727838855
3,0.504683023365992,0.334044244687776,0.452211809870315,0.563454446743130,3,0.708364500000000,0.281563508115633,0.392927831751881
3,0.621704102398421,0.443626227831756,0.167498158858854,0.262415034337702,2,0.875038499999999,0.315008911502184,0.356622992604445
3,0.197238679246501,0.191528558833238,0.947812903291574,0.932986282052100,1,0.150006600000001,0.003642986368401,0.022885356881382
3,0.435916622608792,0.333318399242127,0.656294274726959,0.696091216850673,1,0.183341400000000,0.003268475073386,0.017078027620360
3,0.358791900598988,0.326262982996037,0.719429567669180,0.723854907360095,2,0.758366700000000,0.337727846596231,0.440401706359482
3,0.497060021161481,0.393737245690917,0.480275880786220,0.540733740204015,1,0.675029700000000,0.283357860283229,0.414626003637674
3,0.425403376035880,0.375002157078621,0.616929153156263,0.636959470948486,2,0.866704800000001,0.311036606691132,0.355449125795160
3,0.422645797112459,0.379910515031210,0.612119196281974,0.602132208188304,2,1.100048400000000,0.365249975765666,0.329554258448749
3,0.577209398887138,0.397556702172354,0.258638203734392,0.382689244624334,3,1.091714699999999,0.399227049575132,0.362910168580493
3,0.558948215384218,0.457899105733318,0.365282871890174,0.412270835809864,2,1.058379900000000,0.346603827795800,0.324936979762856
3,0.319113356764154,0.158499580072127,0.829239746671191,0.902986571532000,3,0.516689400000002,0.110909223580320,0.211294203429739
3,0.215405068363141,0.059218874905985,0.970767052854438,0.991204301714173,1,0.116671799999999,0.005111488031428,0.040455818648839
1,0.699018050084958,0.597515924741784,0.211779209705127,0.258328728087790,2,0.516689400000000,0.032770350456255,0.062317471766013
1,0.247419348141660,0.124079044746615,0.934278188264352,0.950198218282927,1,0.300013200000000,0.032902800031265,0.106467022777186
1,0.267605792732188,0.128888902659249,0.906630319437910,0.936714244035165,2,0.483354600000000,0.074306155620343,0.151150127543106
1,0.181807201919392,0.224360330275502,0.929473444359000,0.905354302764222,1,0.491688300000000,0.106864288218798,0.213869230738996
1,0.231476723131464,0.137808955662623,0.957383016439585,0.952019124570395,1,0.166674000000000,0.009130607436137,0.052436553415792
1,0.102591532998616,0.121040716704298,0.992080171836263,0.977756910975523,1,0.500022000000000,0.085775160675591,0.168752407941188
1,0.325296238327923,0.298249650116508,0.776366093128244,0.782981333267623,1,0.441686100000000,0.139446786727884,0.309933681610191
1,0.373332416999738,0.190862389413844,0.769741630402729,0.870321730418356,2,0.525023100000000,0.157878178341961,0.295721964411155
1,0.318202142446378,0.178763638318232,0.864122945894988,0.895889265734091,1,0.283345800000000,0.050863983518602,0.174639982351993
1,0.519981812152574,0.350461502634920,0.419675715000293,0.558652940336645,2,0.650028600000000,0.223720490701464,0.339868148629683
1,0.568476248024097,0.400928742705286,0.390456472110287,0.505338849786284,2,0.291679500000000,0.025917592470635,0.086499402448364
1,0.232642342922180,0.071316456421440,0.947220795134265,0.981610691509164,1,0.341681700000001,0.091761595896694,0.262181403407102
1,0.238514321190031,0.047328194059566,0.940590424380462,0.992877568476165,1,0.258344699999999,0.059425915580517,0.222499001148014
1,0.229800383570836,0.099503523030908,0.951259595762786,0.966590237173220,1,0.225009900000001,0.024269454251085,0.103962311841332
1,0.118112821786239,0.160837408463695,0.979002611756792,0.954023129663975,1,0.316680600000000,0.072065967121460,0.221868054226566
1,0.313478945278693,0.118780693991213,0.911891017847591,0.971837076854877,1,0.150006600000000,0.010443714870267,0.066496329747715
1,0.754981640559871,0.612607385828521,0.109433735183943,0.177079150175190,3,0.766700400000000,0.144363027922178,0.186224150997812
1,0.219272138732433,0.024318340183900,0.962153473262678,0.998221757670667,1,0.241677300000000,0.018638731038678,0.074617305590230
1,0.403205424011557,0.278553717731815,0.699596333650129,0.740290546951426,2,0.358349100000001,0.015933690095338,0.043504918016540
1,0.303235690419050,0.182999367409304,0.829518568736479,0.877150861162593,1,0.483354600000000,0.099705005238985,0.202971686470196
1,0.689286749650894,0.510109872797662,0.107349540333802,0.190903967425979,2,0.725031899999999,0.234568865033346,0.320051666138748
1,0.283948269102421,0.083412066026399,0.904762358702044,0.978835029373519,1,0.450019800000000,0.233210103912653,0.508345228855618
1,0.273379819299697,0.099785197519995,0.916385776530172,0.966923491324297,1,0.450019800000000,0.219012813629496,0.477813673259715
1,0.337140841934778,0.189740790800619,0.790644101838525,0.861141169965534,1,0.450019800000002,0.176676002837074,0.385555959494148
1,0.479048832983400,0.462251477032848,0.588875623452007,0.591697173137611,1,0.475020899999999,0.158267037501907,0.327420437139805
1,0.234622169656592,0.168473970363511,0.896034620803109,0.913841894249346,1,0.425018700000001,0.220166459586329,0.507460960359566
1,0.326208059513350,0.238637548784070,0.785559061869815,0.809607077313923,1,0.341681700000001,0.132934912772171,0.379796896158296
1,0.608816762327529,0.440325740583575,0.224253938532035,0.336660402591843,2,0.641694899999999,0.137534478701203,0.211668836739189
1,0.360851524845943,0.173117240906853,0.818577888576483,0.906501185727112,2,0.800035200000000,0.314707341481057,0.389416087077002
1,0.236915970881162,0.179330268226360,0.896974707109707,0.913872177947852,1,0.366682800000001,0.123344819782866,0.328714810008980
1,0.218543983048554,0.059403199521993,0.959739133455210,0.987500234182731,1,0.333347999999999,0.115723928167379,0.339133002249619
1,0.347093100207128,0.148721823341441,0.821299304882895,0.930037059356972,2,0.575025300000000,0.218896906517096,0.375173313732305
1,0.284319566249729,0.199727383267175,0.844642175379975,0.868124683257982,1,0.483354600000000,0.129476665539990,0.263262015934223
1,0.346823963739445,0.204268541779655,0.777915510585152,0.851755300550602,1,0.341681700000001,0.079748324162795,0.227564635131434
1,0.429038994997483,0.303390394700090,0.638337141928204,0.699851592324926,1,0.316680600000000,0.057638442782800,0.177462823412068
1,0.345743930097774,0.233022963295522,0.763303181699846,0.810273699338940,1,0.425018700000001,0.104477356956667,0.241022579172086
1,0.670040253008379,0.610275979323416,0.324881323762819,0.353979047658552,1,0.433352400000000,0.080888384088303,0.183140688396993
1,0.775862489698409,0.726137651078400,0.260068444244984,0.284900831457972,1,0.475020900000001,0.112104815978910,0.232124841050832
2,0.602558517783143,0.464857176577833,0.481023971292049,0.496774813717707,1,0.250011000000000,0.004413575091042,0.017175788089723
2,0.100079952860194,0.184617897076460,0.981293159365338,0.952252275896009,1,0.383350200000000,0.138978885667570,0.354627595618739
2,0.203028537814899,0.013654660928932,0.970147161631411,0.999292496506076,1,0.550024200000000,0.300723187661284,0.538295547195871
2,0.372336887385846,0.347944414043439,0.711310421751678,0.701689535010689,1,0.600026400000000,0.293175927715712,0.481812511185271
2,0.221281634042924,0.114910443151730,0.927719878555373,0.955939258803416,1,0.533356800000000,0.231964384229601,0.428061926410497
2,0.295999280677242,0.143233139187325,0.870310133916513,0.924553617626870,2,0.458353500000000,0.122917211854225,0.263260054972899
2,0.511799098169385,0.362899952953644,0.560525542829723,0.598425579033207,3,0.350015400000000,0.013101174089936,0.036478204823186
2,0.653367009762637,0.593215473159664,0.240317319561936,0.260680156456298,1,0.233343600000000,0.003709783727458,0.015285171332615
2,0.141068522957897,0.188535824099887,0.962753853077720,0.936175777704172,1,0.291679500000000,0.022692382375343,0.075652914463269
2,0.486213576972807,0.336573960941731,0.506803088180197,0.596824768385318,2,0.366682800000000,0.022358373638542,0.059707136111123
2,0.529047579270467,0.337638979711171,0.590677938568498,0.707626109822988,1,0.183341400000001,0.004160203263869,0.021573123620035
2,0.345188761619873,0.154634904361419,0.887714863189503,0.953559930452597,1,0.133339200000000,0.005840793485835,0.041688406190887
2,0.424052417872164,0.222676623066691,0.737790755997365,0.864526584651527,2,0.183341400000000,0.010245863251514,0.053603050852654
2,0.264331183475595,0.138406576832214,0.884087847202554,0.929339093032756,1,0.475020900000000,0.153615567430059,0.317765599290778
2,0.865006625843099,0.682246005974085,0.001540974538008,0.009845781016787,4,1.258388700000000,0.430638265390018,0.339931337016716
2,0.315028536049240,0.122760092552083,0.857165955622525,0.948136234638798,2,0.925040700000000,0.483776665479125,0.518367715383931
2,0.494465781143352,0.341441957489291,0.466062372192793,0.576485219608446,2,0.800035200000001,0.299045131485485,0.369976150675288
2,0.711996363294319,0.524650102503709,0.059890121780202,0.136399211293339,4,0.575025300000000,0.080921686524728,0.138821910157352
2,0.250583894733357,0.117343539145676,0.910011108748382,0.952683431512903,1,0.325014299999999,0.099144882631600,0.296716051480622
2,0.255280996098653,0.070726028037210,0.944279359756377,0.987320768287219,1,0.450019800000000,0.222951988300449,0.486408076955346
2,0.149078058382896,0.065850505461598,0.986120350577039,0.990997749420010,1,0.400017600000000,0.232918667762907,0.570638490884749
2,0.449426559132601,0.454146001633926,0.639291732411476,0.623633029479342,1,0.458353500000001,0.137302279038983,0.294201806709160
2,0.114589171388630,0.097684487260581,0.990756586280388,0.987131226647512,1,0.408351300000000,0.206228208296380,0.494897933063098
2,0.323981868150313,0.151294198134850,0.835033321282942,0.913174910056675,2,0.716698200000000,0.400352216324682,0.552256021495517
2,0.649254313754633,0.488405947930299,0.171189413414168,0.261399462539081,2,0.733365600000001,0.384845122960149,0.518822461145847
2,0.451182945975000,0.264115411044917,0.591078629451500,0.734787951114848,2,0.433352400000000,0.187923275016317,0.425444166943949
2,0.212144094743724,0.101260356953323,0.944692865513156,0.965356916038032,1,0.283345799999999,0.136346327622056,0.468101810951681
2,0.246525393193319,0.100471646593919,0.923230328245371,0.962343846804618,1,0.508355699999999,0.310477522367161,0.601140126674943
