Iteracao,x1,x2,x3,x4,x5,x6,x7,x8,x9,Integral
109,2.42835782094526,0.134104608519165,-2.30923757497454,0.371347963266828,0.408377463870493,-0.151037166963206,0.592260932115355,-0.731829412506248,0.257655365726888,11900.9549984236
11,2.56710418473704,-0.649637429697204,-0.579800119066352,-0.956738999165905,0.127774221427019,-0.384927728948306,2.92856858563025,-2.94032662991195,0.887983914995399,11960.1980984438
110,2.53663879647169,-0.233785692297659,-1.72508100407353,-1.26344905830294,5.4109853154298,-8.42755023698353,7.70662557598569,-3.76342091247405,0.75903721624452,11889.3940190181
111,2.43586220409661,-0.497469021869419,-0.494928628249249,0.418246551709543,-5.091248572588,6.36559459759291,-0.621488613219007,-2.61508774472791,1.10051922725451,12031.1827932204
112,2.561965240427,-0.731905206287174,0.474888208585876,-4.75789320621345,4.59424436549847,1.8175036933834,-6.43850224667671,4.61526725135555,-1.13556810007296,11943.0534256214
113,2.54930249383925,0.15113480123674,-4.09995630156678,5.55412516594457,-7.20668888026788,7.45483527470817,-5.1999157990733,2.23882971540029,-0.441666470221054,11897.5658607389
114,2.55863155718901,-0.1507943119485,-1.42940348985979,-3.78623330023247,8.96748403577793,-7.02034888388021,0.617109533091546,2.05098660879434,-0.807431748931853,11907.0592232397
115,2.46569966964761,0.183066628143472,-3.73757138908668,5.68805324593712,-8.56577700503567,7.41171005073119,-2.05681317522975,-0.880297430942089,0.491929405834799,11891.1641760499
116,2.57056559762426,-0.098117070065547,-3.84677713046294,6.61230520175958,-7.34788105215872,-0.429967239943553,9.55519824866842,-8.2875390854268,2.2722125300053,11926.1647014228
117,2.37687206605035,0.110920981868573,-2.7522364779521,3.87784348588617,-6.46194623266116,4.59789937546497,1.04525664614938,-2.70364845125012,0.909038606443929,11966.6234973289
118,2.58053556599845,-0.395279904309352,-0.534688958496753,-3.87756524520937,4.68001197547119,0.412313464007087,-3.92014040902645,2.60192730335208,-0.547113791786889,11938.8519403637
119,2.4470533630378,-0.331253158870549,0.024249690164026,-5.20810753971267,8.20504789463199,-6.85217853976393,3.96270220453448,-1.55167560293446,0.304161688913317,11920.8081960625
12,2.48493565893813,0.535474869941535,-4.27905657178558,1.67649381493138,6.28607923821377,-14.107870602167,13.7231169638946,-6.60287807918249,1.28370470721566,11934.6288855341
120,2.36968034467151,0.584409712103336,-3.38971695929086,1.42073134787214,-0.401467567030689,1.99226567209125,-3.05923526831849,1.93387806277504,-0.450545344873232,11965.3066603021
121,2.63823276900115,-0.520630677477531,-3.04438678523357,6.78278370970221,-9.91901020471342,3.05045922550182,7.77700070031721,-8.13838350506238,2.3739347679645,12018.6220913227
122,2.51834599513211,-1.3153872000417,3.00149467043796,-8.03463971639201,5.99763950105209,0.67166559909859,-3.14074094269523,1.50110008245359,-0.199477989045416,12174.6132764062
123,2.48484778119798,0.125838479331732,-2.0135093439972,-2.26153008385801,7.33361935845191,-9.79402222338701,8.5241835413639,-4.37172296800718,0.972295458903872,11917.0587489444
124,2.47928737819823,0.706473190025312,-5.97028137686644,8.89861318196137,-9.25593644033014,3.96355224951213,2.48408874424278,-3.28607748007264,0.980280553329391,11945.1684260757
125,2.58151903270493,-0.177931395207563,-3.07168790366031,2.65063413045378,0.776281807310312,-6.56275322278371,8.54512270735271,-4.73678870108904,0.995603544918902,11924.2378555636
126,2.5017443705498,0.25061146659457,-3.32154377519502,1.99113256503642,-0.657690331053795,0.541892968677876,-0.545350719334257,0.301148452277686,-0.06194499755328,11901.2712763309
127,2.55674097514205,-0.727684173318231,-0.685242224151433,0.37060601473492,-3.19133118335289,4.63035179204894,-2.02265070432983,-0.182144550750436,0.251354053976896,11993.4945808782
128,2.61663641668964,-0.73202869525993,-0.000391395834354,-3.8747448836026,4.56833206658682,-0.314558801853221,-3.0912224008589,2.41997526725167,-0.591997573119131,11953.8610297227
129,2.39181963855396,0.610018643256554,-3.9713723751704,3.02566971186805,-1.61707104211513,0.121052740788579,1.36046487664034,-1.32060572673125,0.400023532909308,11953.1581256662
13,2.41250258866572,1.09033030418344,-6.10819055958143,6.71091847284127,-5.77789847007346,5.14441068588964,-4.16667889055235,2.17393775840212,-0.479331889774924,12076.347785483
130,2.43487901473501,0.212062626118351,-1.63541286471774,-5.62580874594069,15.7911544221521,-17.9795352056181,9.82921025266118,-1.90638215977515,-0.120167339614969,11921.7298462097
131,2.44380894736674,0.152769295898239,-2.06889000431877,0.01946176737524,-2.39141591833679,8.42758262795516,-9.22539632002576,4.42988296834804,-0.787803364262105,11931.3759450239
132,2.40787431772869,0.282389987103054,-2.85941430516712,0.90470337697105,1.98506297039439,-4.863289700696,5.63858009597842,-3.23429847684978,0.738391734537304,11909.5633498557
133,2.43957252943896,0.018220003223759,-2.38589185368665,2.17703710264428,-4.291240112062,5.56039160634023,-3.13473539605618,0.539301772160141,0.077344347997451,11900.945825285
134,2.54897174591569,-0.492591140771672,-0.653721160367626,-2.55253599556672,4.04877414378963,-3.17924093289925,2.04529184368558,-1.00658650571642,0.241638001930791,11911.0248890167
135,2.4403917363389,0.252570586772144,-3.50088161951995,4.35272349559314,-6.29054653940317,5.95858943009154,-2.29536633136746,-0.172305228889233,0.254824470384092,11896.2684564723
136,2.39028317526895,0.200544789646088,-3.05300416150848,3.28082953241225,-3.3230571084187,0.145490964818152,3.79135642186061,-3.33915892718545,0.90671531310658,11935.3548759497
137,2.44449290346236,0.365153259410924,-3.75164064014725,3.27995642710123,-1.66833284553247,-0.682447347473853,1.91959248949227,-1.12046589263115,0.213691646317933,11900.540222988
138,2.40277246007899,0.366328469862694,-1.94391034529815,-2.37209747373825,2.6568871518854,4.94191691546578,-10.3226089400978,6.92938899706603,-1.65867723522469,11979.159723216
139,2.4280747450226,-0.379960906358835,-0.28964257231412,-2.8511405634236,3.44616751502676,-2.75196720945459,2.86498797847077,-2.03005775335099,0.563538766382009,11959.0476938579
14,2.56458842688006,-0.215785801457335,-2.07012674995999,-0.493687221542726,4.42490002685418,-7.33783720641168,6.68666674614466,-3.17643217783662,0.617713957329436,11895.4877505661
140,2.49331002634108,-0.005967580906811,-1.8257002536393,-2.40868822137438,6.52900126354774,-4.851322445157,-0.341739016710618,2.2143757990281,-0.803269571128791,11891.7381694759
141,2.43570339511102,0.349719071011988,-3.49018322971592,3.57921807744346,-4.88511767295612,4.92907110163248,-1.94683235293275,-0.241729574101356,0.270151184507184,11914.6221746001
142,2.46626066378857,0.737441077415238,-5.76229319641731,7.70360697987192,-6.04708721852473,-1.30087724692917,7.585315545719,-5.91609904962245,1.53373244469896,11958.5514899483
143,2.43073946867268,0.266486712115448,-2.8837801298123,0.564871388228909,2.62584904444577,-4.02465032667324,2.74930097645212,-0.761046047127951,0.03222891369856,11900.2694930651
144,2.41155546415494,0.615470803144634,-5.04002405220873,7.01760770524834,-6.9607914094555,1.59625350361855,4.43239970848185,-4.25902783823864,1.18655611525455,11929.4607774952
145,2.39138688180993,1.17173534306504,-7.09311862656305,8.40087084170895,-1.78327385034679,-10.072527312834,14.2211766985834,-7.87056096237875,1.63431098695529,12054.8520651392
146,2.57603086950534,-0.33270217011888,-1.3297030361817,-1.35534899928147,0.603964633783072,5.47737541998262,-9.16726653130809,5.96217971582301,-1.43452990220391,11905.898082429
147,2.54916864189263,0.364838283753365,-4.51381463970581,4.03810461753992,-0.672180800775402,-2.59366058692748,2.63633913310931,-0.857825673213944,0.049031024327409,11933.7879004373
148,2.56510544710365,0.339581819822003,-5.31175802272278,8.0377931593121,-7.36056120526439,-0.098499045711283,7.3412874696964,-6.16116695700847,1.64821733477276,11928.5719194197
149,2.61650460889673,-0.145972958025477,-3.29858452469099,3.96474027601241,-3.75389974441661,0.193537008649921,4.12887524141073,-3.7651829280164,1.05998302017969,11932.3430178698
15,2.50679830314318,0.363993287766895,-3.21455283821859,-1.2982710512066,8.02607801692456,-7.5440264258459,0.362873831506947,2.97835239265639,-1.18124551672688,11959.5711878844
150,2.52692197315783,-0.138375464691551,-2.28821412884462,1.34625850512179,-1.35873213379896,1.24621817484071,-0.054209446653865,-0.444062380981549,0.164194901850214,11887.3728538354
151,2.45434017798829,0.302042969027276,-3.93037041474287,4.04418027987955,-1.5554815210034,-3.8310821862017,6.74911918856669,-4.17076685255244,0.938018359038612,11898.6835383504
152,2.46240122324671,0.770839770883061,-5.97459927545022,7.35767224776744,-4.87277528098861,0.518232165414305,1.07490025925953,-0.249249659098552,-0.087421451033675,11975.1487996683
153,2.65570274280971,-0.960896189924271,0.412638772083807,-3.51754520179243,1.75584168416981,5.01682661535479,-8.26016281428117,5.0390238092703,-1.14142941769054,12014.3559176203
154,2.41733092931152,-0.761189687602364,2.15875780915789,-8.03180428723348,8.98503220594997,-8.12142041651543,9.16110726953279,-6.70192715337473,1.89411333077382,12133.5991458795
155,2.43324051144868,0.331168555451766,-4.3739391719521,7.96931079726755,-13.5922644681547,14.1728507945095,-7.64853764488697,1.76055784448709,-0.05238721817088,11905.6995077447
156,2.48083982429326,-0.296457624836763,-1.0907301196459,-0.077593608273734,-5.26394140754983,15.0103177063676,-17.0697879821667,9.32522201418547,-2.01786880237333,11901.6991368028
157,2.57051394231368,0.108187902165636,-3.55317115468846,1.28494008635675,4.78170339340835,-8.46016767957683,5.39338963181573,-0.960190155856221,-0.165205965938632,11947.453072266
158,2.5175853554272,-0.290346012487769,-1.27965712767647,-0.410338622512821,-1.94410337082959,6.57346418863419,-6.65042978949341,2.97825561902231,-0.494430240083634,11897.9140222643
159,2.52654468323796,-0.073468088977931,-2.07131651489108,0.161312614529283,-0.416846334245855,2.82429800792599,-3.17777609763793,1.47329868212325,-0.246046952063685,11895.7321507863
16,2.60313553562699,0.083161310224385,-3.1048509807817,-0.764463368972504,7.3649855492757,-7.90087297360538,1.63214564381988,2.02259470903968,-0.935835424627048,11982.3180268185
160,2.54902027897758,-0.418977149314793,-1.90992282152303,1.93901727893819,-2.09968011923486,-1.12049760688805,5.12369609331664,-4.18205054119953,1.11939458692785,11933.718342074
161,2.27541979198461,1.06244763416049,-4.71823331444033,3.71264206981764,-3.74669908372453,7.38562820011377,-9.59709404435158,6.12979758581347,-1.50390883937353,12117.2925263976
162,2.54771859978554,-0.004880478635211,-3.53485356353639,5.74144030919333,-9.27811296398772,7.94544959529204,-1.2595205023948,-2.05052153772175,0.893280542004971,11910.5723251284
163,2.33641201608325,0.735497537463249,-4.26534331872738,3.10548212849255,0.68490989523022,-5.39277215479177,6.58657539363426,-3.50960352482132,0.718842027436934,11988.3066505115
164,2.59949292910314,-0.851796380340178,-0.053213503268944,-1.26716532121258,-2.21676426136925,6.7628937604404,-5.9184830065423,2.23708063247314,-0.292044849283417,11991.5133356096
165,2.4484313865238,-0.036439485916631,-2.29565386526174,1.95066805971313,-2.40578096344324,-0.268062490523919,4.84610212209949,-4.57668471662349,1.33741995343259,11914.1575568839
166,2.54216904014615,-0.833130444789369,1.23678510246745,-6.72913240091897,7.72566283107308,-1.55810282254366,-4.1421680613585,3.77550544820225,-1.01758869227842,11965.2013653715
167,2.46519777143134,0.176879974482846,-2.92564718737327,1.08193715531808,2.17474681699899,-5.34169030835353,5.7921992047022,-3.07385939752119,0.650235970314537,11885.7902419385
168,2.48357685933304,0.194224844183845,-3.56800482291024,4.8508609805786,-8.18992246655925,9.70707260041422,-6.08008414449015,1.72417560459182,-0.121899455141893,11889.5575357514
169,2.47904452677627,0.379892844694222,-4.91112879014671,7.68605207070908,-8.93077120821958,4.85935019684741,0.912913747893069,-2.13588699318489,0.660533604631127,11897.7914009674
17,2.55484972919619,-0.294335818392088,-1.26342389044035,-1.85343054503157,2.52795448634004,1.08695374846528,-3.77668511062278,2.64993999346461,-0.631822592979326,11896.1498779068
170,2.549690666272,-0.942366537088219,2.02564482201928,-6.79054922976609,-1.29487311304887,22.9270045128858,-32.597158271238,19.5907131021704,-4.46810595220627,11993.8879092453
171,2.57631659592703,-0.872242354463559,0.510094409696618,-2.73490259198029,-0.920792832204736,7.01579529385809,-7.14538509258815,3.0356658479714,-0.464549276216398,11990.6934261004
172,2.52147947382421,-0.167016335638978,-2.50763084832945,2.12308647025834,-0.609816649151893,-4.21238789324922,8.07337511944698,-5.64268866497456,1.42159932781457,11897.9970586992
173,2.55833204909549,-0.177981908559733,-0.7499191413301,-4.79986217848206,5.55140523146963,4.39911408728823,-12.5859228518434,9.04692522348871,-2.24209051112675,11952.6161736584
174,2.47303713197731,-0.548403529622075,0.571959625499368,-5.44989210740317,7.00811250619703,-4.5134508371267,2.15942581373759,-0.938718705327482,0.237930102068133,11943.0968315537
175,2.64219318300565,-0.487149854236595,-2.22493279879007,2.52154763456841,-3.99645368863582,4.57635968087131,-2.81787592591806,0.906849699274864,-0.120537930139682,11958.2525320651
176,2.45596448383033,-0.439563943248034,0.862656641060525,-7.17694909941845,7.63693180626447,1.81329651196023,-9.48302685179422,7.11647432547255,-1.7857838741274,11926.3792133869
177,2.55449855570896,0.146029505623547,-4.3333230183514,4.77488814047269,-1.33075324411788,-3.95794423452642,4.99553489903847,-2.12692169531771,0.277991091469737,11943.99038661
178,2.40864703423084,0.447694970626253,-4.3603157961342,6.83536046685383,-11.0821330847649,12.3691211011285,-7.93598337345083,2.67518715688137,-0.35757847537083,11913.9833220888
179,2.49941391612645,-0.447803560671215,-1.16682185710479,-0.545172226841988,2.65159856282711,-6.54211377582189,8.54015627232396,-5.1942595959651,1.20500226512746,11954.2980314054
18,2.22944829895657,0.110052136170605,0.126422020794902,-5.55135417001341,5.6179611628016,0.974389897304018,-5.35555109478302,3.70837522689843,-0.859743478129689,12157.9664069622
180,2.51757985899777,0.19264694403263,-3.07966950378787,1.50008510821158,-1.12176447122446,3.768235270316,-5.37368128953941,3.41813865448739,-0.821570571493638,11905.7821179366
181,2.52216936820191,-0.747520578261611,0.224467993404035,-1.64966380057909,-3.14039003736371,9.26525005740214,-8.26661308428857,3.25583629051285,-0.463536209027936,11984.028735916
182,2.57344991607194,-0.442546929932326,-1.62918212764338,1.56140021079737,-4.39652343387504,5.94236201753242,-2.8705290087577,-0.021613406757471,0.283182762564193,11924.0048487833
183,2.4267667964822,-0.367973820636857,-0.143119442101051,-3.15840319555641,2.00114087734913,2.94734789997838,-4.89771077369959,2.76122934105626,-0.569277682872063,11946.4282593759
184,2.51058255819157,0.168908656976608,-2.93305953849026,0.896925333153691,1.22338927018666,-1.49665951572085,0.863142691116233,-0.283154415012218,0.049924959598572,11897.8665222896
185,2.4166651902434,-0.170731629220979,-1.27588956134323,-0.598759277957873,0.335505930014453,0.326535250278249,0.495940901224013,-0.802577632892182,0.273310829654152,11936.779035944
186,2.55991995176956,-0.067564058307827,-2.16620199845858,-0.74069366909931,2.925243781378,-1.64515741156956,-0.43211719630453,0.793000632052084,-0.226430031459836,11906.1197165693
187,2.53117218949314,-0.352934717030962,-0.780927766916379,-3.10451604020375,5.91419764434643,-6.37180033706059,5.44383279616451,-2.99974285274432,0.72071908395193,11902.3239220965
188,2.55717316665819,-0.592666214884902,-0.411092717327382,-2.79533153633874,4.30582969997778,-3.55270234902247,2.28125503942439,-0.99322967510571,0.200764586618837,11928.4906227733
189,2.47011566218194,0.181676793484275,-3.3978708997184,3.64399420297158,-3.58980931521483,0.94721587886301,2.73339630647693,-2.81461145707648,0.825892828031981,11888.6173217953
19,2.65643993556106,-1.05404570466208,0.946849618913909,-5.46454987305895,6.14020386803434,-0.459362920648617,-4.75121585580732,4.08815710138051,-1.10247616971285,12037.0291578816
190,2.38317952993358,0.125331774285185,-2.80147778308175,2.89745590838356,-1.81584915544533,-4.27963695243372,9.84709122060329,-7.21304646501635,1.85695192277153,11960.9770834341
191,2.62404301570651,-0.693843523971688,-1.23521871740416,0.602720251065881,-0.005832670447601,-4.02260150322557,8.21199636854091,-6.07058595436942,1.58932273410513,11988.5834914996
192,2.43886715383072,0.574678217725529,-3.35914990055063,-1.07247014263089,7.37986705673367,-7.99855443813116,2.99902839556569,0.461703658061203,-0.423970000604128,11968.3098568258
193,2.5643168095555,-0.174628301329426,-2.08532704043106,0.910224806225065,-2.96180642388625,7.26467555553834,-7.43515594090141,3.59221275505583,-0.674512219826585,11906.1433290012
194,2.65334330125289,-0.876832396319078,-0.721119229909127,-0.893325879139602,2.9347322487442,-6.38254315608276,7.89981366254984,-4.686501712465,1.07243316136864,12043.6575641802
195,2.47844114796899,-0.480288795238705,0.169613471652391,-5.38548781607925,8.51546670488943,-5.75163724844566,0.623050081558741,1.39119539606268,-0.560352942368623,11929.43978829
196,2.57974763000585,0.532671549768835,-5.55394635196682,6.24014762844032,-2.3888939753942,-4.3947205060245,7.57676183833064,-4.65752817584031,1.06576036268018,11994.0828847031
197,2.57361035039535,-0.569314045694876,-0.663989415125088,-1.2011217968287,0.582216562439102,-1.22851300259649,4.59163631203435,-4.44073887444032,1.35621390981666,11967.8109024808
198,2.6121860246794,-0.679860609568678,0.362859571469939,-6.77171979156346,11.2527718665748,-6.74199404752899,-1.36346416619502,3.48480060722105,-1.15557945508904,11949.4085040051
199,2.39936202722325,0.98624398199562,-6.4903414663265,8.51932830039577,-4.26944176739838,-7.33439289372288,14.385894843009,-9.44404073103098,2.24738770585511,11993.9303829604
2,2.56287272396409,0.292755906482855,-4.53062768806219,4.54799679225443,0.310441866845619,-9.75892227609802,14.5254790186473,-9.12444964637467,2.17445330234061,11929.4913369709
20,2.43108313391277,-0.335549900899622,-0.713372520175712,-1.66385934424466,0.775291594779503,2.98372614563694,-4.85640998290285,3.16019122704962,-0.781100353155987,11960.2445513107
200,2.44918698597396,0.322921785832285,-3.14940357197987,0.694086485011754,2.86477742894779,-3.90233779393537,1.94798539086429,-0.076026497510849,-0.151190213203982,11902.1575160307
201,2.44147967196182,-0.080643135055706,-1.95293873286837,1.03815333372802,-1.4006403155579,0.1136017393179,2.78447985681949,-2.74767337109554,0.804180952750297,11914.1121717429
202,2.38446121496763,0.511497869027613,-2.71941838047094,-1.7075596599543,6.29750121839125,-5.1366203073892,0.479229344749615,1.45953113876619,-0.568622438087866,11959.7570310305
203,2.64045294549955,-0.746186795352324,-0.445290601367205,-1.58543493578006,-0.933290806057805,6.98332810424618,-8.54784800178913,4.57747720564432,-0.943207115043534,11972.4439810602
204,2.44155961599209,-0.035088597383797,-2.54672706059766,2.57642472275968,-2.7795572044446,0.314545583922694,2.98866106912168,-2.6913480686956,0.731529939325512,11918.8827931222
205,2.60330135605231,-0.575330251443736,-0.78071156918503,-2.23158273387478,3.85168072153876,-3.00370700821241,1.63490988230209,-0.622337629950267,0.123777232773062,11931.8338675754
206,2.45965345126442,-0.321894994992552,-0.429537355221633,-4.40503893282086,8.06622744842573,-6.41911852435555,1.68838775300609,0.794126423618163,-0.432805268923806,11921.5238423206
207,2.42134801579209,0.49459916161964,-4.83288536549158,6.17737726220773,-3.87701737428019,-2.90681273576713,6.96510982788253,-4.42426432710625,0.982545535143172,11934.8247992339
208,2.4083366881172,0.373239278880687,-3.15455624732805,2.21091739214804,-2.49293307317941,2.97925229507444,-1.54058566376381,0.108528801147625,0.107800528903273,11923.8710308021
209,2.51981125318441,0.251801913389908,-3.59644200906039,1.55782583848468,3.83386458159323,-8.63791320624546,7.96034912905783,-3.47399752301784,0.584700022613641,11901.5596638745
21,2.6816696970257,-0.41329459531937,-3.53155841255494,4.9233085106707,-1.78470372510256,-7.13345976096988,11.9486125070907,-7.34551831785542,1.65494409701504,12041.1637273958
210,2.61293800076368,-0.31671562093923,-1.04298080136248,-3.96414139097008,7.07406130089712,-2.39631022050275,-3.91276741466141,4.11031739073304,-1.16440124395789,11946.1615252431
211,2.4371378454609,0.003126762710344,-1.16565524364316,-3.04843024783484,3.61947758376305,2.72362170665805,-7.73395236398977,5.53622187132673,-1.37154791445131,11903.6448338469
212,2.54749515609451,-0.631924205012396,-0.822769527115848,-0.231686460858668,-0.137318161288295,-1.65552931904168,4.85324150741502,-4.05206475923267,1.13055576904003,11968.0238803397
213,2.52631927056551,0.372378479185546,-4.92781415229954,5.91484482809282,-2.16011928849339,-6.27469490692897,10.5186654347618,-6.39731174025303,1.42773207536921,11911.4054438657
214,2.50127641099097,0.344016734257437,-3.95943836173603,3.47994424297117,-2.69256285876466,3.25185934035218,-3.75163926763097,2.45653247709448,-0.629988717534592,11906.3219354808
215,2.57560955104226,0.241498323680532,-4.8053506176815,6.08151070810791,-3.17485371301595,-4.47709714291219,9.09096797093129,-5.92204416961456,1.38975908946221,11922.8607493992
216,2.39067530451783,0.378314869311955,-3.10793482638729,1.23862890655917,1.30315860680401,-2.7552359795148,2.26335769246241,-0.792783969394968,0.081819395641671,11923.3885046186
217,2.47228516861115,0.695695660129511,-5.65066390023744,6.79943426475968,-3.62572802561722,-3.17520927688609,6.72481739839729,-4.16243375583694,0.921802466680073,11942.3283213082
218,2.43659989211497,0.477462572143203,-2.46509546800548,-2.87694839887393,7.35583093717485,-4.08467128983428,-1.83872851449939,2.84842481028257,-0.852874540502509,11997.3085274838
219,2.57372433961856,-0.223707699240157,-3.29347047388966,4.98963247820153,-4.81480127468275,-1.25163474629354,7.27159141111382,-5.74025385455307,1.48891981972528,11928.3924388139
22,2.4727210553801,-0.174378390962425,-1.19299757414512,-2.7427455037862,5.99462051514945,-5.20458639297246,1.86604764389633,0.213775088024855,-0.232456440584527,11892.82047461
220,2.51954393693255,-0.565001139125393,-0.270339418408808,-2.25496062456147,1.5168979305165,0.37421933013875,0.186234908511022,-0.867223417826758,0.360628493823608,11937.1551719059
221,2.58161667691459,-0.289231972043622,-2.34166128259442,1.87452163605391,-2.55015294345085,3.97116904332462,-3.93798250022193,2.21211954855898,-0.520398206541279,11910.8474459907
222,2.4938043538071,-0.186914197964485,-2.00856448108689,2.09420328596884,-5.60828800200579,8.37041631414937,-5.68660561124914,1.63344930004503,-0.10150096166404,11896.867507791
223,2.41412857283857,0.822054192674692,-5.95904879483476,8.58117716931012,-6.70079121847214,-3.90637654426397,13.1548528399508,-10.0064121821945,2.60041596499123,11977.5498349538
224,2.34552769199268,0.172847475541013,-1.84404181033973,-1.12655408135642,4.28789620417858,-7.03671545636064,7.43766211456362,-4.19389527266772,0.957273134448615,11968.9233875279
225,2.4231009087162,-0.256078991099361,-0.418637334961015,-3.59167059555635,5.43481895449784,-4.48348724291043,3.03455040620687,-1.47999224616003,0.337396141266277,11932.3669662185
226,2.53663506290421,-0.213647742090186,-0.752504818956976,-5.24560204569108,10.3314412692282,-8.10255932459669,2.05344862578375,0.820508478904716,-0.427719505485921,11899.9177396882
227,2.42240868867006,0.125371075695007,-1.62003387674909,-1.88680457810169,1.73939955955753,4.25994172188024,-8.01233599679501,5.18460770149668,-1.21255429565373,11913.8929774882
228,2.45476125950771,-0.6124036144895,-0.383905870162206,-0.489576853140879,-0.480158727683248,-2.3631363323111,7.16990708408357,-5.92971554845842,1.63422860265406,12052.7839755277
229,2.57644491157736,-0.06335144026639,-1.88583028881978,-3.2132353594823,7.60799742912046,-1.96851401926699,-7.59369022854453,7.87399211798426,-2.33381312230208,11959.7199097437
23,2.45231286146488,0.497152145800834,-4.29413309130191,4.09100151349449,-3.17273543795322,3.04031291901326,-3.1873660637542,2.1559581902956,-0.582503037059735,11917.1469076716
230,2.46442670462436,-0.072971185614881,-1.179827185778,-3.38428591964932,7.26635324497242,-7.12795752400502,4.3528208747819,-1.59140478221448,0.272845772883027,11890.7571540889
231,2.54004324771842,0.072858046244553,-3.23106441226115,1.57297014182186,2.40324260362843,-5.31344261049981,4.11440591959843,-1.21027096321279,0.051258026962048,11901.4655587512
232,2.55277679933207,-0.324004057012843,-0.990067986009004,-3.08341942441006,4.66774263206376,0.585417797816758,-6.24090152156429,5.2578981639609,-1.4254424041773,11900.960314516
233,2.59056401279813,-0.326496568928638,-1.27908296348127,-3.28641689953202,7.72864534993818,-5.82642635909097,-0.004137079993348,2.24051799617002,-0.837167487880081,11920.8714021259
234,2.54564357172177,-0.455534791562797,-1.89469521730221,3.44259920170529,-8.07536690854654,8.75917640814979,-3.06853992148651,-0.860211484838018,0.606929142159213,11942.867431995
235,2.39616900014542,1.24760808194888,-6.44869621858658,4.8927588559143,2.977108847566,-9.37376313118814,7.28931654220352,-2.04000462396416,0.059502645960761,12132.8207759703
236,2.46305683050899,0.212350434464433,-3.42600713213479,3.25318293101888,-2.67565552955467,1.20393726265496,0.35757163371825,-0.52511248479127,0.136676054115223,11888.2692429821
237,2.51886448164068,-0.080826099817746,-1.88000494738931,-1.01868640446515,2.06050130098836,1.47613142360388,-4.72383277487685,3.56559462724901,-0.917741606932872,11885.7596548951
238,2.68937340311791,-0.463044830131109,-2.26438562928944,1.40914762500471,-0.557680466121315,-0.455192665907022,1.57824122666743,-1.29328035444102,0.356821691099844,11998.8672721085
239,2.43581650119331,0.207017433896766,-1.72549621150952,-2.51555303092405,4.09245879138399,-0.163267764505612,-3.04353162800244,2.20211976083931,-0.489563852371747,11945.2618237433
24,2.56334186514978,-0.884349860995679,1.84268270192544,-8.91716787127972,9.9703567861821,0.001033392393046,-8.99378238054984,7.31649468980954,-1.89860932263468,11963.1156316368
240,2.55442910474918,0.20510348787063,-3.83418879154586,3.47397715116175,-3.41715168451998,5.8109133016382,-7.45387581788855,4.90770820932095,-1.24691496078633,11920.7303828245
241,2.56539043150774,-0.442604708706701,-1.83421154623467,1.66064501740368,-1.0942776376312,-3.92544626095688,9.21051215277796,-6.99042127288585,1.85041382472593,11939.7050692229
242,2.57780373514516,-0.912405897796056,1.35321736181059,-6.85032077571274,8.29626472002627,-4.18592685378687,0.472114264910629,0.325204262545496,-0.075950817142485,11979.3432595878
